Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Sh,SoT,SoT%,PK,PKatt,CrdY,CrdR,Fls,Crs,OG,2CrdY,performance_index
Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,22.0,2003.0,14,11,908,10.1,2,1,50.0,0,0,2,0,18,32,0,0,-0.7039377161662904
Riccardo Sottil,it ITA,"FW,MF",Lecce,it Serie A,26.0,1999.0,21,13,1066,11.8,20,3,15.0,0,0,1,0,10,100,0,0,-0.5002864254136379
Tomáš Souček,cz CZE,MF,West Ham United,eng Premier League,31.0,1995.0,25,14,1336,14.8,17,10,58.8,0,0,2,1,28,10,0,0,0.061835464938843024
Matìas Soulé,ar ARG,"MF,FW",Roma,it Serie A,22.0,2003.0,25,21,1675,18.6,42,14,33.3,0,0,1,0,5,59,0,0,0.5218668032821704
Issa Soumaré,sn SEN,"FW,MF",Le Havre,fr Ligue 1,25.0,2000.0,24,23,2048,22.8,53,20,37.7,1,3,2,0,38,49,0,0,0.5691905924702558
Vinicius Souza,br BRA,MF,Wolfsburg,de Bundesliga,26.0,1999.0,14,12,912,10.1,3,1,33.3,0,0,2,0,20,2,0,0,-0.6436962665740832
Djibril Sow,ch SUI,MF,Sevilla,es La Liga,29.0,1997.0,22,19,1482,16.5,15,7,46.7,0,0,3,0,27,17,0,0,0.27769769956142737
Djed Spence,eng ENG,"DF,MF",Tottenham Hotspur,eng Premier League,25.0,2000.0,22,19,1688,18.8,9,6,66.7,0,0,4,0,22,41,0,0,-0.5131115122907447
Leonardo Spinazzola,it ITA,"MF,DF",Napoli,it Serie A,32.0,1993.0,23,16,1427,15.9,19,7,36.8,0,0,2,0,8,51,0,0,-0.30650976630967486
Anton Stach,de GER,MF,Leeds United,eng Premier League,27.0,1998.0,23,22,1866,20.7,42,11,26.2,0,0,3,0,28,105,0,0,0.39757902222246283
Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,29.0,1996.0,22,22,1882,20.9,40,13,32.5,0,0,4,0,24,11,0,0,0.541449597710992
Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,25.0,2000.0,16,13,1226,13.6,5,3,60.0,0,0,1,0,5,25,0,0,0.31028551476270494
Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,30.0,1995.0,17,15,1311,14.6,4,1,25.0,0,0,3,1,19,0,1,1,-0.7120942261122788
Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,24.0,2001.0,24,20,1872,20.8,9,4,44.4,0,1,1,0,12,84,0,0,0.2754014524809848
Jørgen Strand Larsen,no NOR,FW,Wolves,eng Premier League,26.0,2000.0,22,14,1404,15.6,21,7,33.3,1,2,2,0,30,3,0,0,-0.7694888557103361
Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,26.0,1999.0,25,24,2169,24.1,23,4,17.4,0,0,3,0,18,1,0,0,-0.29028545455404015
Nikola Štulić,rs SRB,FW,Lecce,it Serie A,24.0,2001.0,25,15,1340,14.9,24,5,20.8,0,0,1,0,27,1,0,0,-0.5483558544386092
Denis Suárez,es ESP,MF,Alavés,es La Liga,32.0,1994.0,20,11,994,11.0,5,3,60.0,0,0,4,0,16,19,0,0,-0.35238803907572935
Gabriel Suazo,cl CHI,"DF,MF",Sevilla,es La Liga,28.0,1997.0,19,17,1429,15.9,4,2,50.0,0,0,5,0,21,80,0,0,0.07927745423905634
Petar Sucic,hr CRO,MF,Inter,it Serie A,22.0,2003.0,24,15,1210,13.4,18,4,22.2,0,0,3,0,22,21,0,0,-0.3062799673707413
Yukinari Sugawara,jp JPN,"DF,MF",Werder Bremen,de Bundesliga,25.0,2000.0,22,21,1844,20.5,26,9,34.6,0,0,1,0,15,62,0,0,-0.33570072074027685
Pavel Šulc,cz CZE,"FW,MF",Lyon,fr Ligue 1,25.0,2000.0,21,14,1254,13.9,36,15,41.7,0,0,2,0,25,13,0,0,0.6853973267384996
Crysencio Summerville,nl NED,"MF,FW",West Ham United,eng Premier League,24.0,2001.0,23,21,1766,19.6,41,14,34.1,0,0,4,0,35,36,0,0,0.45975854920537573
Yuito Suzuki,jp JPN,MF,Freiburg,de Bundesliga,24.0,2001.0,19,14,1230,13.7,30,12,40.0,0,0,2,0,17,16,0,0,-0.11445792182598481
Daniel Svensson,se SWE,MF,Dortmund,de Bundesliga,24.0,2002.0,24,20,1878,20.9,8,3,37.5,0,0,0,0,24,102,0,0,0.12305088520992714
Lamine Sy,mr MTN,DF,Auxerre,fr Ligue 1,23.0,2002.0,15,11,971,10.8,5,1,20.0,0,0,0,0,11,31,0,0,-0.5941932229051987
Dominik Szoboszlai,hu HUN,"MF,DF",Liverpool,eng Premier League,25.0,2000.0,26,26,2331,25.9,49,17,34.7,0,1,6,1,24,141,0,0,0.4628157395552829
Alexander Sørloth,no NOR,FW,Atlético Madrid,es La Liga,30.0,1995.0,25,15,1371,15.2,43,25,58.1,0,0,3,1,22,10,0,0,0.26117321003279764
Musa Al-Taamari,jo JOR,"MF,FW",Rennes,fr Ligue 1,28.0,1997.0,23,16,1500,16.7,38,15,39.5,0,0,4,0,15,69,0,0,0.17542321994436696
Haris Tabakovic,ba BIH,FW,Gladbach,de Bundesliga,31.0,1994.0,23,20,1711,19.0,51,21,41.2,0,2,0,0,33,2,0,0,0.45605043952434043
Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,33.0,1992.0,16,11,1072,11.9,13,1,7.7,0,0,3,1,29,14,0,1,-0.31037827726455175
Jonathan Tah,de GER,DF,Bayern Munich,de Bundesliga,30.0,1996.0,21,19,1662,18.5,8,5,62.5,0,0,4,0,21,1,0,0,0.022576793110570165
Chemsdine Talbi,ma MAR,"MF,FW",Sunderland,eng Premier League,20.0,2005.0,21,12,1152,12.8,17,6,35.3,0,0,0,0,3,34,0,0,-0.4791135074447895
Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,27.0,1998.0,23,23,2070,23.0,9,2,22.2,0,0,2,0,6,4,0,0,-0.4675866634735632
Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,27.0,1999.0,19,19,1675,18.6,20,6,30.0,0,0,4,0,16,9,0,0,-0.10673751046949555
James Tarkowski,eng ENG,DF,Everton,eng Premier League,33.0,1992.0,28,28,2520,28.0,12,5,41.7,0,0,5,0,20,7,0,0,-0.036718219405100005
César Tárrega,es ESP,DF,Valencia,es La Liga,24.0,2002.0,22,19,1698,18.9,7,1,14.3,0,0,5,0,26,0,1,0,-0.6980361420557707
Marcus Tavernier,eng ENG,MF,Bournemouth,eng Premier League,26.0,1999.0,24,21,1852,20.6,47,16,34.0,2,2,3,0,24,72,0,0,0.3417627216218824
Aurélien Tchouaméni,fr FRA,MF,Real Madrid,es La Liga,26.0,2000.0,22,21,1823,20.3,24,4,16.7,0,0,5,0,19,7,0,0,-0.1263968956042527
Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,30.0,1996.0,24,24,2160,24.0,16,4,25.0,0,0,2,0,18,15,0,0,0.048091905014752016
Filippo Terracciano,it ITA,DF,Cremonese,it Serie A,23.0,2003.0,26,24,2216,24.6,13,4,30.8,0,0,5,0,12,20,1,0,0.23358205686148806
Tanner Tessmann,us USA,MF,Lyon,fr Ligue 1,24.0,2001.0,22,19,1643,18.3,24,7,29.2,0,0,1,0,19,13,0,0,-0.3370458347108802
Kenny Tete,nl NED,DF,Fulham,eng Premier League,30.0,1995.0,20,19,1620,18.0,15,3,20.0,0,0,2,0,21,32,0,0,0.213618042146205
Jordan Teze,nl NED,"MF,DF",Monaco,fr Ligue 1,26.0,1999.0,23,19,1705,18.9,9,2,22.2,0,0,8,0,26,43,0,0,-0.09562685908985467
Florian Thauvin,fr FRA,MF,Lens,fr Ligue 1,33.0,1993.0,24,23,1905,21.2,56,21,37.5,2,3,5,0,17,141,0,0,0.5470302824020556
Arthur Theate,be BEL,DF,Eintracht Frankfurt,de Bundesliga,25.0,2000.0,19,19,1701,18.9,9,4,44.4,0,0,8,0,11,11,0,0,-0.11910421597839996
Thiago,br BRA,FW,Brentford,eng Premier League,24.0,2001.0,28,27,2382,26.5,67,36,53.7,6,7,6,0,53,7,0,0,1.0194214883309782
Malick Thiaw,de GER,DF,Newcastle United,eng Premier League,24.0,2001.0,25,24,2118,23.5,23,11,47.8,0,0,3,0,14,8,0,0,0.12184712693819558
Jan Thielmann,de GER,"MF,FW",Köln,de Bundesliga,23.0,2002.0,19,17,1271,14.1,21,10,47.6,0,0,3,0,8,28,0,0,-0.005990340803991555
Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,32.0,1993.0,23,23,1991,22.1,29,8,27.6,0,0,8,0,45,87,0,0,0.8164656038979431
Kristian Thorstvedt,no NOR,MF,Sassuolo,it Serie A,26.0,1999.0,22,17,1560,17.3,30,11,36.7,0,0,6,0,21,10,0,0,0.3427949919890531
Khéphren Thuram,fr FRA,MF,Juventus,it Serie A,24.0,2001.0,25,22,1846,20.5,34,11,32.4,0,0,0,0,32,14,0,0,-0.14248976506635663
Marcus Thuram,fr FRA,FW,Inter,it Serie A,28.0,1997.0,21,16,1313,14.6,52,21,40.4,0,0,2,0,32,14,0,0,0.5548448865605896
Cheikh Tidiane Sabaly,sn SEN,"MF,FW",Metz,fr Ligue 1,26.0,1999.0,14,12,967,10.7,8,4,50.0,0,0,2,0,14,14,0,0,-0.5344063052035875
Youri Tielemans,be BEL,MF,Aston Villa,eng Premier League,28.0,1997.0,17,15,1298,14.4,17,4,23.5,0,0,0,0,22,29,0,0,-0.017299718985181598
Malik Tillman,us USA,MF,Leverkusen,de Bundesliga,23.0,2002.0,18,15,1321,14.7,25,6,24.0,0,0,1,0,14,13,0,0,0.2787348140567435
Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,24.0,2001.0,28,26,2327,25.9,25,7,28.0,0,0,5,0,36,46,0,0,0.6780457973610303
Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,31.0,1994.0,21,20,1678,18.6,38,19,50.0,0,1,4,0,32,32,0,0,0.6873536688482139
Jeremy Toljan,de GER,DF,Levante,es La Liga,31.0,1994.0,25,25,2152,23.9,6,1,16.7,0,0,6,0,23,48,0,0,0.24734960688221966
Fikayo Tomori,eng ENG,DF,Milan,it Serie A,28.0,1997.0,24,22,1944,21.6,8,2,25.0,0,0,4,0,23,15,0,0,-0.2115674489010255
Sandro Tonali,it ITA,MF,Newcastle United,eng Premier League,25.0,2000.0,28,24,1949,21.7,27,7,25.9,0,0,3,0,17,75,0,0,0.0601945565301034
Ferrán Torres,es ESP,FW,Barcelona,es La Liga,26.0,2000.0,24,18,1453,16.1,55,28,50.9,0,0,2,0,9,2,0,0,0.6081740739533226
Lucas Torró,es ESP,MF,Osasuna,es La Liga,31.0,1994.0,24,23,1738,19.3,18,5,27.8,0,0,6,0,26,1,0,0,-0.23954481719793128
Jordan Torunarigha,de GER,DF,Hamburger SV,de Bundesliga,28.0,1997.0,14,12,1148,12.8,1,1,100.0,0,0,1,0,14,2,0,0,-0.6678691539820709
Alpha Touré,sn SEN,MF,Metz,fr Ligue 1,20.0,2006.0,24,11,1190,13.2,12,1,8.3,0,0,3,0,20,12,0,0,-0.580005844693234
Bazoumana Touré,ci CIV,"MF,FW",Hoffenheim,de Bundesliga,20.0,2006.0,20,19,1520,16.9,28,8,28.6,0,0,2,0,29,72,0,0,0.028823139914806735
Idrissa Touré,de GER,MF,Pisa,it Serie A,27.0,1998.0,24,23,1987,22.1,27,7,25.9,0,0,3,1,20,64,0,0,-0.12180828367300359
Mattéo Tramoni,fr FRA,"MF,FW",Pisa,it Serie A,26.0,2000.0,22,16,1222,13.6,24,7,29.2,1,1,3,0,16,59,0,0,-0.2553000031984204
Boubacar Traoré,ml MLI,MF,Metz,fr Ligue 1,24.0,2001.0,18,15,1316,14.6,18,3,16.7,0,0,3,0,28,2,0,0,-0.43845627839191526
Omar Traoré,de GER,"DF,MF",Heidenheim,de Bundesliga,28.0,1998.0,22,14,1312,14.6,9,1,11.1,0,0,2,0,20,33,0,0,-0.5031665089253748
Philipp Treu,de GER,"DF,MF",Freiburg,de Bundesliga,25.0,2000.0,20,17,1529,17.0,11,3,27.3,0,0,2,0,13,20,0,0,-0.26400907985176575
Leandro Trossard,be BEL,"FW,MF",Arsenal,eng Premier League,31.0,1994.0,25,18,1646,18.3,43,11,25.6,0,0,1,0,13,53,0,0,0.4879948166696972
Adrien Truffert,fr FRA,DF,Bournemouth,eng Premier League,24.0,2001.0,28,28,2479,27.5,11,1,9.1,0,0,3,0,30,115,0,0,0.35393463712119094
Heorhii Tsitaishvili,ge GEO,"MF,FW",Metz,fr Ligue 1,25.0,2000.0,24,20,1716,19.1,21,4,19.0,0,0,2,0,16,121,0,0,-0.2979044814450765
Viktor Tsyhankov,ua UKR,"MF,FW",Girona,es La Liga,28.0,1997.0,20,19,1566,17.4,28,14,50.0,0,0,1,0,10,67,0,0,0.4156258437703048
Axel Tuanzebe,cd COD,DF,Burnley,eng Premier League,28.0,1997.0,11,11,931,10.3,2,1,50.0,0,0,1,0,10,1,1,0,-0.15808946665929646
Matthieu Udol,fr FRA,"MF,DF",Lens,fr Ligue 1,29.0,1996.0,24,24,2147,23.9,27,8,29.6,0,0,2,0,24,77,0,0,0.3868788681971815
Lesley Ugochukwu,fr FRA,MF,Burnley,eng Premier League,21.0,2004.0,27,21,1815,20.2,20,7,35.0,0,0,3,1,25,5,0,1,0.2207904339162408
Filip Ugrinic,ch SUI,"MF,FW",Valencia,es La Liga,27.0,1999.0,16,10,902,10.0,11,1,9.1,0,0,3,0,11,30,0,0,-0.6812497854288877
Lukas Ullrich,de GER,"MF,DF",Gladbach,de Bundesliga,21.0,2004.0,16,12,1055,11.7,7,2,28.6,0,0,2,0,15,34,0,0,-0.6351556268791027
Deniz Undav,de GER,"FW,MF",Stuttgart,de Bundesliga,29.0,1996.0,20,16,1470,16.3,87,34,39.1,0,0,4,0,22,13,0,0,1.071571334163855
Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,27.0,1998.0,19,17,1449,16.1,7,2,28.6,0,0,3,0,13,5,0,0,-0.2796274901790013
Josha Vagnoman,de GER,"DF,MF",Stuttgart,de Bundesliga,25.0,2000.0,21,16,1408,15.6,19,11,57.9,0,0,3,0,17,30,0,0,-0.1567261287328247
Lautaro Valenti,ar ARG,DF,Parma,it Serie A,27.0,1999.0,20,19,1713,19.0,16,4,25.0,0,0,5,0,18,19,0,0,-0.23714998101962895
Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,31.0,1994.0,22,16,1424,15.8,13,4,30.8,0,0,2,1,20,2,0,0,-0.16902796062562095
Germán Valera,es ESP,"MF,DF",Elche,es La Liga,23.0,2002.0,25,23,1949,21.7,20,7,35.0,0,0,2,0,28,66,0,0,0.9058614467071264
Emanuele Valeri,it ITA,"MF,DF",Parma,it Serie A,27.0,1998.0,23,19,1761,19.6,16,3,18.8,0,0,2,0,16,179,0,0,-0.25900243804735956
Martin Valjent,sk SVK,DF,Mallorca,es La Liga,30.0,1995.0,26,26,2340,26.0,13,6,46.2,0,0,2,0,22,2,0,0,-0.5377932266501186
Federico Valverde,uy URU,"MF,DF",Real Madrid,es La Liga,27.0,1998.0,24,22,1977,22.0,33,10,30.3,0,0,2,0,11,23,0,0,0.2901205885168175
Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,34.0,1991.0,28,28,2520,28.0,20,8,40.0,0,0,4,0,12,1,0,0,-0.1867305427143309
Vladyslav Vanat,ua UKR,FW,Girona,es La Liga,24.0,2002.0,23,23,1698,18.9,26,17,65.4,3,3,4,0,27,5,0,0,0.16186531413832664
Jari Vandeputte,be BEL,MF,Cremonese,it Serie A,30.0,1996.0,22,17,1421,15.8,13,5,38.5,0,0,2,0,21,117,0,0,-0.06567651922221283
Charles Vanhoutte,be BEL,MF,Nice,fr Ligue 1,27.0,1998.0,19,17,1455,16.2,3,1,33.3,0,0,7,0,28,11,0,0,-0.41063864203266254
Jamie Vardy,eng ENG,FW,Cremonese,it Serie A,39.0,1987.0,23,20,1758,19.5,25,11,44.0,0,0,4,0,17,13,0,0,-0.059130496194173494
Johan Vásquez,mx MEX,DF,Genoa,it Serie A,27.0,1998.0,27,27,2412,26.8,22,5,22.7,0,0,2,0,19,10,0,0,0.06335192725399737
José Luis García Vayá,es ESP,MF,Valencia,es La Liga,27.0,1998.0,22,20,1701,18.9,22,3,13.6,1,3,3,0,27,42,0,0,-0.28621202869201173
Danilo Veiga,pt POR,DF,Lecce,it Serie A,23.0,2002.0,25,22,2081,23.1,6,2,33.3,0,0,6,0,25,56,0,0,0.04335445403212769
Renato Veiga,pt POR,DF,Villarreal,es La Liga,22.0,2003.0,23,19,1745,19.4,8,3,37.5,0,0,3,1,15,2,0,0,-0.8434761162225806
Micky van de Ven,nl NED,DF,Tottenham Hotspur,eng Premier League,24.0,2001.0,26,26,2329,25.9,15,6,40.0,0,0,7,0,19,2,0,0,0.2194300555298518
Carlos Vicente,es ESP,MF,Alavés,es La Liga,26.0,1999.0,21,11,1258,14.0,12,6,50.0,3,3,1,0,12,128,0,0,0.29225749602924495
Nacho Vidal,es ESP,DF,Oviedo,es La Liga,31.0,1995.0,17,16,1322,14.7,8,3,37.5,0,0,3,0,17,23,0,0,-0.3655873942656644
Fabio Vieira,pt POR,"MF,FW",Hamburger SV,de Bundesliga,25.0,2000.0,18,15,1322,14.7,38,11,28.9,1,1,3,2,11,28,0,1,0.10040445768262056
Federico Viñas,uy URU,"FW,MF",Oviedo,es La Liga,27.0,1998.0,21,16,1445,16.1,37,16,43.2,1,1,4,3,32,3,0,1,0.54672482503649
Jan Virgili,es ESP,"MF,FW",Mallorca,es La Liga,19.0,2006.0,21,17,1435,15.9,25,11,44.0,0,0,0,0,13,30,0,0,-0.2412616488370176
Vitinha,pt POR,"FW,MF",Genoa,it Serie A,25.0,2000.0,25,21,1575,17.5,45,14,31.1,0,0,3,0,26,53,0,0,0.458266176926799
Vitinha,pt POR,MF,Paris Saint-Germain,fr Ligue 1,26.0,2000.0,23,20,1765,19.6,29,10,34.5,0,0,2,0,12,18,0,0,0.3518133854893265
Daniel Vivian,es ESP,DF,Athletic Club,es La Liga,26.0,1999.0,21,20,1828,20.3,12,4,33.3,0,0,7,1,32,6,0,0,-0.2277593474509248
Nikola Vlašić,hr CRO,"MF,FW",Torino,it Serie A,28.0,1997.0,26,25,2069,23.0,30,11,36.7,3,3,7,0,33,35,0,0,0.6103531502623508
Mërgim Vojvoda,xk KVX,"MF,DF",Como,it Serie A,31.0,1995.0,24,18,1401,15.6,17,7,41.2,0,0,2,0,14,50,0,0,-0.2943416083920144
Luka Vušković,hr CRO,DF,Hamburger SV,de Bundesliga,19.0,2007.0,20,20,1800,20.0,24,6,25.0,0,0,5,0,21,2,0,0,0.08333979900898725
Hauke Wahl,de GER,DF,St Pauli,de Bundesliga,31.0,1994.0,20,20,1755,19.5,6,4,66.7,0,0,0,0,8,8,0,0,0.22693013946355753
Kyle Walker-Peters,eng ENG,DF,West Ham United,eng Premier League,28.0,1997.0,18,10,959,10.7,5,3,60.0,0,0,2,0,9,9,0,0,-0.12967231852588834
Ollie Watkins,eng ENG,FW,Aston Villa,eng Premier League,30.0,1995.0,27,24,2077,23.1,55,23,41.8,0,0,1,0,25,5,0,0,0.2877719683876469
Timothy Weah,us USA,"MF,DF",Marseille,fr Ligue 1,26.0,2000.0,21,19,1583,17.6,19,8,42.1,0,0,2,0,25,42,0,0,0.01319448375291785
Danny Welbeck,eng ENG,FW,Brighton,eng Premier League,35.0,1990.0,27,18,1633,18.1,38,17,44.7,1,3,4,0,22,1,0,0,0.27080874308878994
Wesley,br BRA,MF,Roma,it Serie A,22.0,2003.0,25,23,2046,22.7,22,10,45.5,0,0,5,0,29,83,0,0,0.8015453402234246
Adam Wharton,eng ENG,MF,Crystal Palace,eng Premier League,22.0,2004.0,25,25,2052,22.8,22,3,13.6,0,0,6,1,27,65,0,1,0.17487726394895756
Silvan Widmer,ch SUI,MF,Mainz 05,de Bundesliga,32.0,1993.0,18,15,1245,13.8,17,3,17.6,0,0,5,0,12,20,0,0,-0.22461256135309285
Mats Wieffer,nl NED,DF,Brighton,eng Premier League,26.0,1999.0,18,15,1315,14.6,12,3,25.0,0,0,6,0,23,9,0,0,-0.022874067527783013
Iñaki Williams,gh GHA,"MF,FW",Athletic Club,es La Liga,31.0,1994.0,18,14,1254,13.9,38,13,34.2,1,1,1,0,17,35,0,0,-0.30159274365490074
Neco Williams,wls WAL,DF,Nottingham Forest,eng Premier League,24.0,2001.0,27,27,2349,26.1,31,13,41.9,0,0,4,1,20,95,0,0,0.8431754175725344
Nico Williams,es ESP,MF,Athletic Club,es La Liga,23.0,2002.0,19,15,1308,14.5,37,13,35.1,1,2,1,0,17,50,0,0,-0.003909631883964815
Callum Wilson,eng ENG,"FW,MF",West Ham United,eng Premier League,34.0,1992.0,23,9,945,10.5,30,12,40.0,0,0,0,0,10,4,0,0,-0.06775123576916839
Harry Wilson,wls WAL,MF,Fulham,eng Premier League,28.0,1997.0,27,25,2084,23.2,58,22,37.9,0,0,6,0,11,88,0,0,0.9863318758198761
Patrick Wimmer,at AUT,MF,Wolfsburg,de Bundesliga,24.0,2001.0,17,15,1157,12.9,15,6,40.0,0,0,4,0,19,21,0,0,0.31617737906628085
Florian Wirtz,de GER,MF,Liverpool,eng Premier League,22.0,2003.0,25,21,1851,20.6,41,15,36.6,0,0,1,0,18,29,0,0,0.18903846093689358
Axel Witsel,be BEL,MF,Girona,es La Liga,37.0,1989.0,20,18,1548,17.2,16,3,18.8,0,0,2,1,25,1,0,1,-0.09662650960034129
Nick Woltemade,de GER,FW,Newcastle United,eng Premier League,24.0,2002.0,25,19,1534,17.0,30,12,40.0,1,1,0,0,16,3,1,0,0.18822102601691718
Jeong Woo-yeong,kr KOR,"MF,FW",Union Berlin,de Bundesliga,26.0,1999.0,22,12,982,10.9,16,5,31.3,0,0,0,0,9,27,0,0,-0.32094330638744617
Granit Xhaka,ch SUI,MF,Sunderland,eng Premier League,33.0,1992.0,24,23,2058,22.9,11,5,45.5,0,0,4,0,16,64,0,0,0.4250968791820778
Lamine Yamal,es ESP,"MF,FW",Barcelona,es La Liga,18.0,2007.0,22,21,1843,20.5,96,33,34.4,2,3,0,0,21,63,0,0,1.7677224318136986
Yehor Yarmoliuk,ua UKR,MF,Brentford,eng Premier League,22.0,2004.0,28,23,1991,22.1,15,4,26.7,0,0,7,0,34,21,0,0,0.10489603880516958
Terry Yegbe,gh GHA,DF,Metz,fr Ligue 1,25.0,2001.0,17,16,1425,15.8,4,1,25.0,0,0,2,0,15,5,0,0,-0.7732103767502508
Kenan Yıldız,tr TUR,"MF,FW",Juventus,it Serie A,20.0,2005.0,26,25,2128,23.6,76,32,42.1,1,2,2,0,18,94,0,0,0.7904770067040111
Darlin Yongwa,cm CMR,"DF,MF",Lorient,fr Ligue 1,25.0,2000.0,18,12,1086,12.1,7,1,14.3,0,0,3,1,11,29,0,0,-0.5206498791912301
Leny Yoro,fr FRA,DF,Manchester Utd,eng Premier League,20.0,2005.0,25,14,1345,14.9,5,1,20.0,0,0,0,0,13,2,0,0,-0.6677961868271078
Illia Zabarnyi,ua UKR,DF,Paris Saint-Germain,fr Ligue 1,23.0,2002.0,19,17,1577,17.5,2,1,50.0,0,0,3,0,13,0,0,0,0.010145041051993589
Mattia Zaccagni,it ITA,FW,Lazio,it Serie A,30.0,1995.0,21,21,1780,19.8,29,10,34.5,0,0,6,1,26,42,0,0,0.6398995247530542
Warren Zaïre-Emery,fr FRA,"DF,MF",Paris Saint-Germain,fr Ligue 1,19.0,2006.0,24,22,1951,21.7,16,5,31.3,0,0,2,0,31,13,0,0,-0.05038184777845004
Denis Zakaria,ch SUI,"MF,DF",Monaco,fr Ligue 1,29.0,1996.0,14,13,1131,12.6,9,2,22.2,0,0,3,1,13,6,0,0,-0.11616469229817186
Nicola Zalewski,pl POL,MF,Atalanta,it Serie A,24.0,2002.0,23,17,1298,14.4,28,6,21.4,0,0,3,0,16,88,0,0,0.09886911808879753
Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,it Serie A,30.0,1995.0,11,10,933,10.4,19,8,42.1,0,0,1,0,10,15,0,0,0.10776777624725745
Nicolò Zaniolo,it ITA,"FW,MF",Udinese,it Serie A,26.0,1999.0,22,18,1429,15.9,49,14,28.6,0,0,5,0,45,77,0,0,0.30629035450140013
Alessandro Zanoli,it ITA,MF,Udinese,it Serie A,25.0,2000.0,19,16,1280,14.2,3,1,33.3,0,0,1,0,16,40,0,0,-0.07867551299074316
Davide Zappacosta,it ITA,MF,Atalanta,it Serie A,33.0,1992.0,24,21,1786,19.8,25,5,20.0,0,0,2,0,9,78,0,0,-0.3547630888554351
Bryan Zaragoza,es ESP,"FW,MF",Celta Vigo,es La Liga,24.0,2001.0,19,13,1131,12.6,26,12,46.2,1,1,1,0,7,67,0,0,-0.486062367495089
Aaron Zehnter,de GER,DF,Wolfsburg,de Bundesliga,21.0,2004.0,17,14,1213,13.5,8,3,37.5,0,0,0,0,1,23,0,0,-0.33766662106625095
Jordan Zemura,zw ZIM,"MF,DF",Udinese,it Serie A,26.0,1999.0,14,11,945,10.5,5,1,20.0,0,0,3,0,19,31,0,0,-0.7239876024119785
Alessio Zerbin,it ITA,MF,Cremonese,it Serie A,26.0,1999.0,22,13,1224,13.6,17,7,41.2,0,0,1,0,20,37,0,0,-0.4351228230815427
Cedric Zesiger,ch SUI,DF,Augsburg,de Bundesliga,27.0,1998.0,18,11,1006,11.2,7,1,14.3,0,0,5,0,12,24,1,0,-0.8025183092017395
Piotr Zieliński,pl POL,MF,Inter,it Serie A,31.0,1994.0,24,14,1356,15.1,20,8,40.0,1,1,1,0,13,17,0,0,-0.09754004288979463
Nadir Zortea,it ITA,DF,Bologna,it Serie A,26.0,1999.0,21,12,1276,14.2,10,1,10.0,0,0,1,0,17,54,0,0,-0.5879773278906689
Yanis Zouaoui,dz ALG,"DF,MF",Le Havre,fr Ligue 1,31.0,1994.0,22,21,1758,19.5,12,3,25.0,0,0,4,0,15,139,1,0,-0.3576686358465756
Igor Zubeldia,es ESP,DF,Real Sociedad,es La Liga,28.0,1997.0,20,19,1755,19.5,6,1,16.7,0,0,7,0,31,0,0,0,-0.5227351682756469
Martín Zubimendi,es ESP,MF,Arsenal,eng Premier League,27.0,1999.0,29,28,2444,27.2,23,9,39.1,0,0,4,0,26,11,0,0,0.5964071971371906
Martin Ødegaard,no NOR,MF,Arsenal,eng Premier League,27.0,1998.0,20,13,1076,12.0,20,7,35.0,0,0,0,0,7,20,0,0,-0.22665328515204486
